promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;clientFramework;useSass;clientPackageManager;applicationType;testFrameworks;jhiPrefix;enableTranslation;nativeLanguage;languages;__time
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;53;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;52;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;45;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;46;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;46;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;42;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;41;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;44;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;37;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;44;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;64;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;67;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;48;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;44;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;56;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;40;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;44;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;54;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;57;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;42;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;62;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;49;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;42;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;77;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;45;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;53;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;47;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;55;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;40;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;41;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;38;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;29;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;50;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;43;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;43;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;38;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;42;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;46;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;46;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;30;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"ehcache";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angular1";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";false;;;36;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;51;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";false;"sql";"h2Disk";"mysql";false;false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;46;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;44;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;34;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;49;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;42;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";false;"sql";"h2Disk";"mysql";false;false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;45;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";false;false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;43;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;42;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;54;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;51;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;36;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;45;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;48;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";false;"sql";"h2Disk";"mysql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;51;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;46;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;"spring-websocket";"sql";"h2Disk";"mysql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;54;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;"spring-websocket";"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;52;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;46;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";"hazelcast";false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;48;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;"spring-websocket";"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;61;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";"8080";"jwt";"hazelcast";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;false;"maven";true;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";"angularX";false;"yarn";"monolith";gatling,cucumber,protractor;"jhi";true;"en";en;45;
