promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;nativeLanguage;languages;clientPackageManager;__time
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";109;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";53;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";38;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";29;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";34;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";27;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";31;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";24;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";37;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";30;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";31;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";31;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";39;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";42;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";64;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";62;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";28;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";29;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";30;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";36;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";31;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";58;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";36;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";34;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";34;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";31;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";30;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";34;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";35;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";36;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";28;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";42;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";50;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";36;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";39;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";47;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";36;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";30;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";32;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";28;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";26;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";62;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";29;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";45;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";31;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";36;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";34;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";34;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";42;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";34;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";31;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";31;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";44;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";39;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";28;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";26;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";30;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";35;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";35;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";42;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";49;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";51;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";27;
