promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;skipUserManagement;nativeLanguage;languages;clientPackageManager;__time
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";46;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";71;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";36;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";65;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";40;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";27;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";25;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";41;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";39;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";32;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";26;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";29;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";41;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";30;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";52;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";31;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";26;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";81;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";31;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";32;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";29;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";38;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";36;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";35;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";90;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";43;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";43;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";28;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";33;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";34;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";42;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";47;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";42;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";27;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";26;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";33;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";35;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";41;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";false;"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";36;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Disk";"mysql";"elasticsearch";"kafka";"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";63;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";72;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";26;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";39;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";35;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";41;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";40;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";40;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";28;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";30;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";26;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";29;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";34;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";30;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";"kafka";"eureka";"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";27;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";38;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";false;"kafka";"eureka";"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";37;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"h2Memory";"mysql";"elasticsearch";false;"eureka";"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";35;
